page,clicks,impressions,ctr,position
https://www.yourpropertyguide.com.au/property/14-nella-dan-court-greenwith-sa-5125,0,1,0,10
https://www.yourpropertyguide.com.au/property/14-ollis-street-quindalup-wa-6281,0,1,0,9
https://www.yourpropertyguide.com.au/property/14-otto-street-walloon-qld-4306,0,3,0,5.7
https://www.yourpropertyguide.com.au/property/14-payne-street-hillcrest-tas-7320,0,2,0,8
https://www.yourpropertyguide.com.au/property/14-pirianda-grove-mons-qld-4556,0,6,0,8.5
https://www.yourpropertyguide.com.au/property/14-poinciana-avenue-nirimba-qld-4551,0,1,0,7
https://www.yourpropertyguide.com.au/property/14-power-street-tarneit-vic-3029,0,1,0,6
https://www.yourpropertyguide.com.au/property/14-princess-street-urana-nsw-2645,0,2,0,6.5
https://www.yourpropertyguide.com.au/property/14-randall-parade-adamstown-heights-nsw-2289,0,1,0,11
https://www.yourpropertyguide.com.au/property/14-randwick-street-randwick-nsw-2031,0,1,0,7
https://www.yourpropertyguide.com.au/property/14-rod-smith-drive-coes-creek-qld-4560,0,1,0,4
https://www.yourpropertyguide.com.au/property/14-rudstone-road-tarneit-vic-3029,0,1,0,11
https://www.yourpropertyguide.com.au/property/14-sandon-crescent-donnybrook-vic-3064,0,1,0,5
https://www.yourpropertyguide.com.au/property/14-sir-sidney-kidman-boulevard-kapunda-sa-5373,0,3,0,6
https://www.yourpropertyguide.com.au/property/14-smith-street-eastgardens-nsw-2036,0,1,0,9
https://www.yourpropertyguide.com.au/property/14-soho-boulevard-berwick-vic-3806,0,2,0,6
https://www.yourpropertyguide.com.au/property/14-sojourn-street-clyde-north-vic-3978,0,1,0,8
https://www.yourpropertyguide.com.au/property/14-sully-street-randwick-nsw-2031,0,1,0,10
https://www.yourpropertyguide.com.au/property/14-sunbrook-avenue-gilead-nsw-2560,0,1,0,5
https://www.yourpropertyguide.com.au/property/14-talisker-court-greenwith-sa-5125,0,1,0,8
https://www.yourpropertyguide.com.au/property/14-tangor-rise-tarneit-vic-3029,0,2,0,6
https://www.yourpropertyguide.com.au/property/14-taylors-road-walloon-qld-4306,0,1,0,11
https://www.yourpropertyguide.com.au/property/14-thomas-street-bunbury-wa-6230,0,4,0,6
https://www.yourpropertyguide.com.au/property/14-tombo-street-capalaba-qld-4157,0,12,0,8.4
https://www.yourpropertyguide.com.au/property/14-toongarah-road-waverton-nsw-2060,0,1,0,9
https://www.yourpropertyguide.com.au/property/14-verde-street-diggers-rest-vic-3427,0,1,0,6
https://www.yourpropertyguide.com.au/property/14-view-street-canterbury-vic-3126,0,2,0,9.5
https://www.yourpropertyguide.com.au/property/14-wallace-street-burwood-nsw-2134,0,8,0,9.2
https://www.yourpropertyguide.com.au/property/14-warrawong-drive-berwick-vic-3806,0,1,0,6
https://www.yourpropertyguide.com.au/property/14-wing-street-diggers-rest-vic-3427,0,3,0,7.7
https://www.yourpropertyguide.com.au/property/14-wollundry-close-eleebana-nsw-2282,0,11,0,9.5
https://www.yourpropertyguide.com.au/property/14-wren-street-dalby-qld-4405,0,1,0,9
https://www.yourpropertyguide.com.au/property/14-yeneda-street-balwyn-north-vic-3104,0,1,0,8
https://www.yourpropertyguide.com.au/property/14-zante-lane-parrearra-qld-4575,0,1,0,7
https://www.yourpropertyguide.com.au/property/140-142-high-street-kangaroo-flat-vic-3555,0,1,0,11
https://www.yourpropertyguide.com.au/property/140-alexandra-street-kawana-qld-4701,0,1,0,6
https://www.yourpropertyguide.com.au/property/140-hilla-waters-road-waroona-wa-6215,0,1,0,10
https://www.yourpropertyguide.com.au/property/140-lindsay-road-buderim-qld-4556,0,1,0,4
https://www.yourpropertyguide.com.au/property/140-snowy-mountains-highway-tumut-nsw-2720,0,8,0,4.8
https://www.yourpropertyguide.com.au/property/140-south-mole-creek-road-mole-creek-tas-7304,0,2,0,5.5
https://www.yourpropertyguide.com.au/property/141-richardson-road-kawana-qld-4701,0,1,0,8
https://www.yourpropertyguide.com.au/property/141-tennyson-road-tennyson-point-nsw-2111,0,5,0,8.8
https://www.yourpropertyguide.com.au/property/142-164-elm-road-walloon-qld-4306,0,1,0,8
https://www.yourpropertyguide.com.au/property/142-haynes-street-kawana-qld-4701,0,3,0,4.7
https://www.yourpropertyguide.com.au/property/142-tennyson-road-tennyson-point-nsw-2111,0,1,0,11
https://www.yourpropertyguide.com.au/property/143-richardson-road-kawana-qld-4701,0,4,0,9.5
https://www.yourpropertyguide.com.au/property/143-tennyson-road-tennyson-point-nsw-2111,0,3,0,19.7
https://www.yourpropertyguide.com.au/property/143-westlake-drive-westlake-qld-4074,0,2,0,9
https://www.yourpropertyguide.com.au/property/1433-long-point-road-mullion-creek-nsw-2800,0,3,0,3.7
https://www.yourpropertyguide.com.au/property/144-farm-street-kawana-qld-4701,0,4,0,9.8
https://www.yourpropertyguide.com.au/property/144-lindsay-road-buderim-qld-4556,0,1,0,10
https://www.yourpropertyguide.com.au/property/145-147-high-street-kangaroo-flat-vic-3555,0,1,0,8
https://www.yourpropertyguide.com.au/property/146-148-lindsay-road-buderim-qld-4556,0,1,0,11
https://www.yourpropertyguide.com.au/property/146-hinchliff-street-kawana-qld-4701,0,1,0,10
https://www.yourpropertyguide.com.au/property/146-oakey-creek-road-georgica-nsw-2480,0,4,0,9.8
https://www.yourpropertyguide.com.au/property/146-tennyson-road-tennyson-point-nsw-2111,0,3,0,4.3
https://www.yourpropertyguide.com.au/property/1465-wirrabara-appila-road-appila-sa-5480,0,1,0,5
https://www.yourpropertyguide.com.au/property/148-audley-street-narrandera-nsw-2700,0,1,0,10
https://www.yourpropertyguide.com.au/property/148-haynes-street-kawana-qld-4701,0,1,0,4
https://www.yourpropertyguide.com.au/property/148-sandalwood-crescent-clyde-north-vic-3978,0,2,0,6.5
https://www.yourpropertyguide.com.au/property/148-tennyson-road-tennyson-point-nsw-2111,0,1,0,7
https://www.yourpropertyguide.com.au/property/149-alexandra-street-kawana-qld-4701,0,1,0,9
https://www.yourpropertyguide.com.au/property/149-tennyson-road-tennyson-point-nsw-2111,0,2,0,6
https://www.yourpropertyguide.com.au/property/14a-green-street-waroona-wa-6215,0,2,0,10.5
https://www.yourpropertyguide.com.au/property/14a-tratton-street-balga-wa-6061,0,3,0,9
https://www.yourpropertyguide.com.au/property/14b-tratton-street-balga-wa-6061,0,3,0,9.7
https://www.yourpropertyguide.com.au/property/15-17-longmore-street-kangaroo-flat-vic-3555,0,1,0,3
https://www.yourpropertyguide.com.au/property/15-25-elm-road-walloon-qld-4306,0,11,0,8.9
https://www.yourpropertyguide.com.au/property/15-31-cerberus-drive-wallington-vic-3222,0,2,0,11
https://www.yourpropertyguide.com.au/property/15-35-fairview-road-kangaroo-flat-vic-3555,0,1,0,10
https://www.yourpropertyguide.com.au/property/15-agate-drive-tarneit-vic-3029,0,1,0,3
https://www.yourpropertyguide.com.au/property/15-allambie-street-tarneit-vic-3029,0,5,0,5.4
https://www.yourpropertyguide.com.au/property/15-allenby-road-canterbury-vic-3126,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-archer-street-kangaroo-flat-vic-3555,0,3,0,8
https://www.yourpropertyguide.com.au/property/15-arnold-drive-port-sorell-tas-7307,0,3,0,5
https://www.yourpropertyguide.com.au/property/15-arthur-street-randwick-nsw-2031,0,23,0,8.6
https://www.yourpropertyguide.com.au/property/15-aurora-way-wodonga-vic-3690,0,2,0,9
https://www.yourpropertyguide.com.au/property/15-balam-road-goldsborough-qld-4865,0,1,0,5
https://www.yourpropertyguide.com.au/property/15-barnett-drive-kangaroo-flat-vic-3555,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-bayview-street-tennyson-point-nsw-2111,0,2,0,7.5
https://www.yourpropertyguide.com.au/property/15-belverdere-close-eleebana-nsw-2282,0,1,0,4
https://www.yourpropertyguide.com.au/property/15-berri-avenue-officer-south-vic-3809,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-boatmans-row-eleebana-nsw-2282,0,1,0,10
https://www.yourpropertyguide.com.au/property/15-bunyip-avenue-gilead-nsw-2560,0,2,0,5
https://www.yourpropertyguide.com.au/property/15-burkes-street-donnybrook-vic-3064,0,11,0,9.7
https://www.yourpropertyguide.com.au/property/15-cannes-avenue-berwick-vic-3806,0,2,0,10
https://www.yourpropertyguide.com.au/property/15-caroona-close-adamstown-heights-nsw-2289,0,4,0,8.5
https://www.yourpropertyguide.com.au/property/15-celosia-way-tarneit-vic-3029,0,2,0,3.5
https://www.yourpropertyguide.com.au/property/15-city-road-adamstown-heights-nsw-2289,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-clendon-road-armadale-vic-3143,0,2,0,9
https://www.yourpropertyguide.com.au/property/15-cooper-crescent-jimboomba-qld-4280,0,2,0,7.5
https://www.yourpropertyguide.com.au/property/15-daintree-entrance-donnybrook-vic-3064,0,2,0,10.5
https://www.yourpropertyguide.com.au/property/15-darling-street-port-sorell-tas-7307,0,1,0,11
https://www.yourpropertyguide.com.au/property/15-davis-way-walloon-qld-4306,0,1,0,6
https://www.yourpropertyguide.com.au/property/15-dixon-street-wangaratta-vic-3677,0,1,0,10
https://www.yourpropertyguide.com.au/property/15-dodd-court-mooroobool-qld-4870,0,1,0,9
https://www.yourpropertyguide.com.au/property/15-edison-street-adamstown-heights-nsw-2289,0,1,0,11
https://www.yourpropertyguide.com.au/property/15-edward-street-sorrento-wa-6020,0,2,0,6
https://www.yourpropertyguide.com.au/property/15-elizabeth-street-tighes-hill-nsw-2297,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-ellendale-street-balwyn-north-vic-3104,0,1,0,8
https://www.yourpropertyguide.com.au/property/15-eurella-street-burwood-nsw-2134,0,6,0,5.5
https://www.yourpropertyguide.com.au/property/15-faul-street-adamstown-heights-nsw-2289,0,7,0,7.3
https://www.yourpropertyguide.com.au/property/15-filandra-street-wangaratta-vic-3677,0,4,0,9
https://www.yourpropertyguide.com.au/property/15-floribunda-road-tarneit-vic-3029,0,6,0,6.3
https://www.yourpropertyguide.com.au/property/15-fraser-avenue-eastgardens-nsw-2036,0,3,0,10.3
https://www.yourpropertyguide.com.au/property/15-generosa-grove-tarneit-vic-3029,0,34,0,7.9
https://www.yourpropertyguide.com.au/property/15-gibson-street-capalaba-qld-4157,0,11,0,8.7
https://www.yourpropertyguide.com.au/property/15-gilfellon-road-stoneville-wa-6081,0,5,0,11
https://www.yourpropertyguide.com.au/property/15-glen-lorne-circuit-gilead-nsw-2560,0,1,0,6
https://www.yourpropertyguide.com.au/property/15-graham-street-kangaroo-flat-vic-3555,0,1,0,9
https://www.yourpropertyguide.com.au/property/15-halifax-drive-berwick-vic-3806,0,2,0,8
https://www.yourpropertyguide.com.au/property/15-hare-street-kapunda-sa-5373,0,2,0,7
https://www.yourpropertyguide.com.au/property/15-hertfordshire-street-elizabeth-hills-nsw-2171,0,2,0,6
https://www.yourpropertyguide.com.au/property/15-highview-circuit-greenwith-sa-5125,0,6,0,6
https://www.yourpropertyguide.com.au/property/15-hodda-drive-kawana-qld-4701,0,1,0,10
https://www.yourpropertyguide.com.au/property/15-honeyeater-close-buderim-qld-4556,0,2,0,8.5
https://www.yourpropertyguide.com.au/property/15-hooper-street-randwick-nsw-2031,0,1,0,6
https://www.yourpropertyguide.com.au/property/15-jane-street-randwick-nsw-2031,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-jason-street-melville-wa-6156,0,2,0,7.5
https://www.yourpropertyguide.com.au/property/15-kambah-street-tarneit-vic-3029,0,4,0,6.8
https://www.yourpropertyguide.com.au/property/15-kardak-street-tarneit-vic-3029,0,8,0,4.1
https://www.yourpropertyguide.com.au/property/15-knox-court-mount-louisa-qld-4814,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-lake-maurice-place-greenwith-sa-5125,0,1,0,9
https://www.yourpropertyguide.com.au/property/15-leah-close-buderim-qld-4556,0,4,0,7.5
https://www.yourpropertyguide.com.au/property/15-lehmann-court-buderim-qld-4556,0,16,0,10.6
https://www.yourpropertyguide.com.au/property/15-lucas-crescent-adamstown-heights-nsw-2289,0,1,0,9
https://www.yourpropertyguide.com.au/property/15-madeleine-street-nirimba-qld-4551,0,2,0,8
https://www.yourpropertyguide.com.au/property/15-martin-place-tumut-nsw-2720,0,1,0,6
https://www.yourpropertyguide.com.au/property/15-martinique-court-parrearra-qld-4575,0,3,0,8.3
https://www.yourpropertyguide.com.au/property/15-matthews-way-stoneville-wa-6081,0,2,0,7.5
https://www.yourpropertyguide.com.au/property/15-merinda-close-adamstown-heights-nsw-2289,0,1,0,5
https://www.yourpropertyguide.com.au/property/15-merval-court-mons-qld-4556,0,4,0,8.8
https://www.yourpropertyguide.com.au/property/15-milburns-road-wycheproof-vic-3527,0,3,0,5.7
https://www.yourpropertyguide.com.au/property/15-milton-street-canterbury-vic-3126,0,1,0,9
https://www.yourpropertyguide.com.au/property/15-moorhouse-street-armadale-vic-3143,0,4,0,9
https://www.yourpropertyguide.com.au/property/15-mountain-breeze-court-coes-creek-qld-4560,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-mountain-top-court-mons-qld-4556,0,4,0,6.8
https://www.yourpropertyguide.com.au/property/15-oakmont-drive-buderim-qld-4556,0,1,0,3
https://www.yourpropertyguide.com.au/property/15-ollis-street-quindalup-wa-6281,0,4,0,8.5
https://www.yourpropertyguide.com.au/property/15-oscar-place-eastgardens-nsw-2036,0,1,0,11
https://www.yourpropertyguide.com.au/property/15-paterson-road-walloon-qld-4306,0,1,0,9
https://www.yourpropertyguide.com.au/property/15-pearson-street-lambton-nsw-2299,0,6,0,9
https://www.yourpropertyguide.com.au/property/15-pedro-street-clyde-north-vic-3978,0,2,0,6.5
https://www.yourpropertyguide.com.au/property/15-pirianda-grove-mons-qld-4556,0,10,0,9.9
https://www.yourpropertyguide.com.au/property/15-propeller-circuit-officer-south-vic-3809,0,2,0,7
https://www.yourpropertyguide.com.au/property/15-quinn-street-kawana-qld-4701,0,1,0,11
https://www.yourpropertyguide.com.au/property/15-ralphs-avenue-port-noarlunga-sa-5167,0,5,0,8.4
https://www.yourpropertyguide.com.au/property/15-reaside-road-walloon-qld-4306,0,2,0,10
https://www.yourpropertyguide.com.au/property/15-regina-street-springvale-south-vic-3172,0,1,0,5
https://www.yourpropertyguide.com.au/property/15-rupert-street-narrandera-nsw-2700,0,2,0,7
https://www.yourpropertyguide.com.au/property/15-saul-avenue-berwick-vic-3806,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-silkyoak-circuit-fitzgibbon-qld-4018,0,1,0,10
https://www.yourpropertyguide.com.au/property/15-skyring-street-yandina-qld-4561,0,2,0,7
https://www.yourpropertyguide.com.au/property/15-spinebill-court-willow-grove-vic-3825,0,1,0,10
https://www.yourpropertyguide.com.au/property/15-stanhope-road-tarneit-vic-3029,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-sunvale-street-gilead-nsw-2560,0,2,0,4.5
https://www.yourpropertyguide.com.au/property/15-swanley-street-donnybrook-vic-3064,0,2,0,6
https://www.yourpropertyguide.com.au/property/15-talisker-court-greenwith-sa-5125,0,9,0,8.7
https://www.yourpropertyguide.com.au/property/15-terence-street-adamstown-heights-nsw-2289,0,1,0,6
https://www.yourpropertyguide.com.au/property/15-topview-drive-mons-qld-4556,0,33,0,8.5
https://www.yourpropertyguide.com.au/property/15-tulip-lane-buderim-qld-4556,0,1,0,7
https://www.yourpropertyguide.com.au/property/15-universal-court-diggers-rest-vic-3427,0,1,0,8
https://www.yourpropertyguide.com.au/property/15-vega-street-balwyn-north-vic-3104,0,8,0,6.4
https://www.yourpropertyguide.com.au/property/15-vestige-street-donnybrook-vic-3064,0,1,0,5
https://www.yourpropertyguide.com.au/property/15-walbridge-street-diggers-rest-vic-3427,0,6,0,18.8
https://www.yourpropertyguide.com.au/property/15-wallace-street-burwood-nsw-2134,0,12,0,6.8
https://www.yourpropertyguide.com.au/property/15-waverley-street-randwick-nsw-2031,0,2,0,7
https://www.yourpropertyguide.com.au/property/15-waverton-avenue-waverton-nsw-2060,0,2,0,10.5
https://www.yourpropertyguide.com.au/property/15-weir-court-kangaroo-flat-vic-3555,0,5,0,10.2
https://www.yourpropertyguide.com.au/property/15-wellow-way-donnybrook-vic-3064,0,1,0,5
https://www.yourpropertyguide.com.au/property/15-westmoreland-street-kawana-qld-4701,0,1,0,8
https://www.yourpropertyguide.com.au/property/15-whatmore-street-waverton-nsw-2060,0,1,0,11
https://www.yourpropertyguide.com.au/property/15-williams-road-melville-wa-6156,0,1,0,10
https://www.yourpropertyguide.com.au/property/15-windsor-gardens-kangaroo-flat-vic-3555,0,2,0,6
https://www.yourpropertyguide.com.au/property/15-yeneda-street-balwyn-north-vic-3104,0,4,0,6.5
https://www.yourpropertyguide.com.au/property/150-152-lindsay-road-buderim-qld-4556,0,1,0,8
https://www.yourpropertyguide.com.au/property/150-154-taylors-road-walloon-qld-4306,0,4,0,10.5
https://www.yourpropertyguide.com.au/property/150-city-road-darlington-nsw-2008,0,1,0,7
https://www.yourpropertyguide.com.au/property/150-edith-farms-road-edith-nt-0852,0,4,0,7.8
https://www.yourpropertyguide.com.au/property/150-farm-street-kawana-qld-4701,0,1,0,7
https://www.yourpropertyguide.com.au/property/150-flushcombe-road-blacktown-nsw-2148,0,1,0,3
https://www.yourpropertyguide.com.au/property/150-glenroy-road-kentucky-south-nsw-2354,0,1,0,9
https://www.yourpropertyguide.com.au/property/150-silkyoak-circuit-fitzgibbon-qld-4018,0,1,0,9
https://www.yourpropertyguide.com.au/property/150-tennyson-road-tennyson-point-nsw-2111,0,2,0,11
https://www.yourpropertyguide.com.au/property/151-big-hill-flat-road-welaregang-nsw-2642,0,2,0,7
https://www.yourpropertyguide.com.au/property/151-blairs-road-yallourn-north-vic-3825,0,3,0,7.3
https://www.yourpropertyguide.com.au/property/152-city-road-darlington-nsw-2008,0,3,0,9.3
https://www.yourpropertyguide.com.au/property/152-silkyoak-circuit-fitzgibbon-qld-4018,0,2,0,9
https://www.yourpropertyguide.com.au/property/152-tennyson-road-tennyson-point-nsw-2111,0,2,0,10.5
https://www.yourpropertyguide.com.au/property/154-162-high-street-kangaroo-flat-vic-3555,0,1,0,7
https://www.yourpropertyguide.com.au/property/154-east-ournie-creek-road-mannus-nsw-2653,0,1,0,5
https://www.yourpropertyguide.com.au/property/154-tennyson-road-tennyson-point-nsw-2111,0,4,0,7.5
https://www.yourpropertyguide.com.au/property/155-lindsay-road-buderim-qld-4556,0,1,0,5
https://www.yourpropertyguide.com.au/property/155-pallas-street-maryborough-qld-4650,0,2,0,8.5
